topic	tweet_id	text	claim
VG	9456	BC , UK http://news.bbc.co.uk/1/hi/talking_point/3701582.stm 	0
VG	9457	W . Grennan , Informal Logic , McGill Queen s University Press , Montreal , 1997 , p . 178 	0
VG	9458	So the ones coming from there next year will be the best . 	1
VG	9459	A university admission officer says , Freshmen from that high school are , on average , the best we get . 	0
VG	9460	Conse quently , it is our most important freedom . 	0
VG	9461	12 . 	0
VG	9462	Because there has been such an increase in costs and because the potential hazards have not been eliminated , the only sensible thing to do is to defeat the proposal for a nuclear plant in our county . 	0
VG	9463	13 . 	0
VG	9464	Now don ' t hesitate to call . 	0
VG	9465	11 . 	0
VG	9466	There is freedom in the sense of being able to move as one pleases , freedom in the sense of being able to do and speak as one pleases , and freedom in the sense of being able to think for oneself . 	0
VG	9467	This last type makes the others possible . 	0
VG	9468	Nabeel Shaath , Minister of Foreign Affairs of the Palestinian Authority , offered a much more critical analysis of US policy , saying the failure to end the Israeli occupation of Palestinian territories was at the root of many of the Middle East s woes . 	0
VG	9469	Yet , if the carriers are not built and properly equipped , a shadow will fall over the whole of Britain ' s defence capability . 	1
VG	9470	First , the Services ' ability to mount independent operations will be compromised . 	0
VG	9471	It will be the Army and the Royal Air Force as well . 	1
VG	9472	The Mennonites are members of a Protestant sect that originated in Zurich , Switzerland , in about 1525 under the direction of Menno Simons . 	0
VG	9473	They first came to the United States in 1663 and are currently found in small communities throughout the Midwest and parts of the East . 	0
VG	9474	The present prime minister and his finance minister , Jaswant Singh , were in December 1993 the loudest voices demanding ministerial retribution for that JPC report , but have fallen strangely silent over the NDA government , and its agencies and regulators , conniving through the sins of commission and omission detailed in the latest JPC report with the likes of Ketan Parekh and his ilk to milk this nation of thousands upon thousands of crores of the savings of small investors . 	0
VG	9475	It cannot acquire land bases from which to operate outside the home area unless the Navy can provide cover while it does so . 	0
VG	9476	Washington must be wary of appearing to lower the psychological threshold for nuclear weapons use at a time when countries like Pakistan , India and probably North Korea have added nuclear weapons to their arsenals and a chief objective of American policy is to make sure these weapons are never used . 	0
VG	9477	Nuclear bombs should not be casually re-engineered for ordinary battlefield use . 	1
WTP	9478	( This seems to be veering off topic , so you may wish to continue this discussion on your talk page , where I ' ve made some postings . ) 	0
WTP	9479	It seems to me if we are reporting what Smith said , Smith ' s own writings are probably the best possible source . 	0
WTP	9480	" . . . considering Smiths own writings it is not more accurate " Why do you say that ? 	0
WTP	9481	He doesn ' t mention considering non-Christian faiths , so it seems natural to state that he was trying to decide which Christian church to join . " 	0
WTP	9482	Smith said he was trying to decide between the different " sects " , and he mentions the Methodists , the Presbyterians , and so forth . 	0
WTP	9483	Whaaa . . . ? 	0
WTP	9484	You don ' t seem to view the Mormonism movement as anything of value in either Christian Theology or American History . " 	0
WTP	9485	It sounds like you are assuming quite a bit about who I am , what my background is , and what my motives are , and I ' m not sure you know much about me as a person , do you ? 	0
WTP	9486	I would really be interested in how you came to that conclusion ! 	0
WTP	9487	You ' re just being difficult and not listening . 	0
WTP	9488	No one is edit warring . 	1
WTP	9489	I did not call you a racist . 	0
WTP	9490	- - 	0
WTP	9491	- - 	0
WTP	9492	First off , the inclusion criteria that allow darwinism are here : ' Besides explicitly using the word " pseudoscience " , some may also have used synonyms that help to explain why they consider a topic to be pseudoscientific . 	0
WTP	9493	Um , yes . 	0
WTP	9494	Stop removing content which can be improved by editing . 	0
WTP	9495	By all means state how Popper rephrased his statement . 	0
WTP	9496	- - 	0
WTP	9497	Because that was the most widespread translation , if I recall correctly , and the way it was most quoted in the English-speaking media , so it is the proper term for English Wikipedia when bringing it in and of itself . 	1
WTP	9498	Of course , in the Controversies article , the back-and-forth between various groups is brought more fully . 	0
WTP	9499	There seems to be no disagreement that there was a division of some sort under the 1920 act . 	0
WTP	9500	However , the characterisation of it as adminstrative divison makes a judgement on the nature of that division , and that judgement needs a source . 	0
WTP	9501	- - 	0
WTP	9502	Nu metal is just an umbrella term used to describe all metal bands that add elements of alternative or rap music to their music . 	0
WTP	9503	Saying System of a Down is alternative metal and not nu metal is like saying Limp Bizkit is rap metal instead of nu metal . 	0
WTP	9504	System of a Down is alternative metal which is a subgenre of nu metal . 	0
WTP	9505	Nancy ' s extreme POV and disdain for the Latin Mass is getting in the way of the facts , again . - - 	0
WTP	9506	The Tridentine Mass is the Roman rite as is the Pauline Mass said in the vulgar tongue . 	0
WTP	9507	The article is not even factual anymore . 	1
WTP	9508	These are not different Rites such as Byzantine , Coptic , Carmelite , or Dominican . 	0
WTP	9509	The Tridentine or Traditional Latin Mass is referred to as the Extraordinary Form , whereas the Novus Ordo is referred to as the Ordinary Form . 	0
WTP	9510	It ' s purely a gender stereotype that says he couldn ' t . 	0
WTP	9511	I have edited the header , to lowercase 	0
WTP	9512	It ' s painfully obvious that 	0
WTP	9513	Peter , I feel you are asking an additional , very good question : do we want to take a minimalist approach towards photos or not ? 	0
WTP	9514	Personally I feel that the two photos of the women soldiers adds to the article . 	0
WTP	9515	For right now I ' m just trying to determine what to do with this image gallery . 	0
WTP	9516	My remarks weren ' t an invitation to change it to a US soldier to prove a point either . 	0
WTP	9517	I ' m a little taken aback by your personal comments about me and my motives , and I would appreciate no more of that . 	0
WTP	9518	I view Smith ' s 1838 personal history as a good source for explaining what he said happened to him . ) 	0
WTP	9519	( My only point was that Smith and his family were Christians at the time of the First Vision , and from his own report he apparently was attempting to decide whether he should join the Methodists , the Presbyterians , or some other Christian sect . 	0
WTP	9520	I ' m sorry , I ' m not following you at all . 	0
WTP	9521	I ' m off to bed so I won ' t be able to respond any time soon to further questions , but I do think we need to focus on content , not on personalities . 	0
WTP	9522	Besides , Wikipedia is not about " sharing information " . 	0
WTP	9523	It ' s not a social network . 	0
WTP	9524	What I have opposed is the addition of details about how newspapers in the early 1830s were mocking Smith for having claimed to have seen God . 	0
WTP	9525	That ' s unneeded detail , and I thought it was what we were talking about all along . 	0
WTP	9526	Where did I say the detail of who Smith saw are too specific ? 	0
WTP	9527	I ' ve never disputed that . 	1
WTP	9528	So far I ' ve only seen one legitmate source that argues that the band isn ' t nu metal on this page , when I and Rockgenre have provided several that say that they are , one of which is one of the major sources used for this article . 	0
WTP	9529	The article should mention that Smith said he saw God and Jesus and that seems to me to be appropriate . 	0
WTP	9530	The phrasing of the source Rockgenre provided isn ' t really clear either way , although from the context the author seems to be arguing that System of a Down is an atypical nu metal band , not that they aren ' t nu metal . 	0
WTP	9531	If anything , there seems to be consensus against this . 	0
WTP	9532	I see no such thing . 	0
WTP	9533	— 	0
WTP	9534	You have provided no compelling policy-based argument to include the information in question in the article . 	0
WTP	9535	Anon , please stop vandalizing the article . 	0
WTP	9536	You have claimed that " there is a discussion here that shows that in accordance with Wikipedia policy , mentioning this name ( IOF ) should be . " 	0
WTP	9537	The fact that you ' re using the talk page is commendable , but you also need to provide reasoning for your edits . 	0
WTP	9538	Give me a few minutes . 	0
WTP	9539	- - 	0
WTP	9540	Per BOLD , Revert , Discuss , I have moved the section here because this needs discussion , tweaking , and better sourcing before inclusion . 	0
WTP	9541	I hope we can work out a consensus version that will be acceptable to most everybody : First of all , let me make it very clear that I absolutely commend Levine2112 for making this move . 	0
WTP	9542	I ' m pretty sure we can find some mainstream sources that label certain aspects of psychiatry as pseudoscience . 	0
WTP	9543	I will elaborate on my concerns . 	0
WTP	9544	In particular Promethea is a tremendous work by a man who has won several writing awards , who has had many works turned into blockbuster movies , and is certainly one of the most significant writers in the world today . 	0
WTP	9545	I agree with Lucas - those references may not be significant to YOU Mintrick , but they may well be significant to many readers . 	0
WTP	9546	- - 	0
WTP	9547	Promethea is an important work on magick that contains much about Crowley and Thelema , and most certainly SHOULD be mentioned in any section like this . 	1
WTP	9548	Mountain , you sign your posts by either typing out four tildes like this : ~~~~ , or just hit the little signature button above the editing screen ( the one that looks like handwritten script , to the left of the horizontal line button . 	0
WTP	9549	If it makes you happier , I ' ll replace this photo with one of my own stuffed Kermit so we won ' t have any issue with the copoyright on the original photo . 	0
WTP	9550	- - 	0
WTP	9551	Trademark shouldn ' t apply here either . 	0
WTP	9552	I agree that it does not add anything to the article . 	1
WTP	9553	If my memory serves , " First Gentleman " and " First Husband " fit this bill , but " First Master " and " First Lord " don ' t ( although I ' ll gladly retract that view if a citation can be made where someone mentioned these in a non-jocular manner ) . 	0
WTP	9554	Please let us know when you are prepared to address my points above . 	0
WTP	9555	I ' m very sorry to hear about your father . 	0
WTP	9556	I ' ve tried . 	0
WTP	9557	Furthermore it is the interest of the wikipedia that everyone has the opportunity to add and where necessary correct information or as you have done to ensure its independence from bias ( whether supportive or critical ) . 	0
WTP	9558	( Not really talk page relevant , but now I ' m curious ) 	0
WTP	9559	What ? 	0
WTP	9560	" Lies " ? 	0
WTP	9561	You guys need to respect Lingnuts advice , he has been very helpful to the article and spent a lot of time trying to help get it passed at FA . 	1
WTP	9562	I personally dont think he is a POV person come to do our article any harm . 	0
WTP	9563	I also dont think mention of teh sex scandal in the lead is overly POV and would like for it to include a percentage and mention of church reform - all could be done with one sentence I think . 	0
WTP	9564	See WP : REDFLAG and WP : PARITY . 	0
WTP	9565	There are no reliable sources that assert a Muslim heritage , so Snopes is entirely adequate to refute such nonsense . 	1
WTP	9566	Is this really the best scholarly source material we can find on the Roman Catholic Church ? - - 	0
WTP	9567	The text is judged to be in conformity with the Catechism of the Catholic Church by the U . S . Bishops ' Ad Hoc Committee to Oversee the Use of the Catechism . 	0
WTP	9568	Designed for adolescents and young adults , it is an ideal resource for those who have minimal catechesis . 	0
WTP	9569	It presents the fundamental beliefs and practices of the Catholic faith . 	0
WTP	9570	John F . Barry . 	0
WTP	9571	The book , available in hard copy from William H . Sadlier , Inc . , and now in its fourth edition , is authored by Rev . Msgr . 	0
WTP	9572	This helps fill a need for ecclesiastically approved books which can be accessed by people who cannot read ordinary type . 	0
WTP	9573	I looked it up and this is what I found from the publisher ' s website : One Faith , One Lord is now available in very large type for the visually impaired and it is compatible with screen readers for the blind . 	0
WTP	9574	I reread some of the article sourced to " One Faith : One Lord " . 	0
WTP	9575	Not done : please establish a consensus for this alteration before using the { { editsemiprotected } } template . 	0
WTP	9576	If they both mean the same as you claim then what is the non perjoritive definition of a Zionist regime so we can link to that . 	0
WTP	9577	I agree that there can be no Zionist entity without a Zionist regime but a Zionist regime can still exist quite happily if Israel ceases to be a Zionist entity . 	0
WTP	9578	Say what ? 	0
WTP	9579	Wikipedia editors are paid with respect , not money , for voluntarily contributing their time here . 	0
WTP	9580	Not when they ' re paid to . 	0
WTP	9581	There are many people here who edit the articles of the companies they work for when they ' re off the clock , and I see nothing wrong with it that way . 	0
WTP	9582	Feel free to move my comments here if you think that more apprioriate . 	0
WTP	9583	If he wants to discuss his version he is welcome to do so here and I ask him to not continue this edit warring without doing so . 	0
WTP	9584	He originally wrote " Zionist entity " in the wikilink but now writes " Zionist regime " and lets the disambiguation take the reader to Zionist entity which I find suspect . 	0
WTP	9585	Despite being reverted by several editors , User : LibiBamizrach has now replaced " occupying regime " with " Zionist entity " three times . 	0
WTP	9586	So if I find a source ( which I have . . . a reliable one ) that says that the vast majority of people that were affected by the cigarette tax , as well as the tanning tax earn under 250K / yr . 	0
WTP	9587	I can add it in right ? 	0
WTP	9588	There are tons of things that fall under ' heavy metal , ' and what constitutes metal is a matter of constant internet debate . 	0
WTP	9589	Um , Unomi , Conservapedia is not a reliable source . 	0
WTP	9590	By " generally considered " what do you mean ? 	0
WTP	9591	There ' s hardly any consensus ( journalistic or otherwise ) that SOAD isn ' t nu metal . 	0
WTP	9592	( 	0
WTP	9593	( 	0
WTP	9594	There is no need to include a specific band just because one source ( MTV , a commercial source , whose purpose is to increase album sales ) includes this band , when dozens of sources discredit the application of this term , and when the article for the term uses musical phrases that have nothing to do with the style of music that this band actually performs . 	1
WTP	9595	Wesley , I clearly addressed the issue here . 	0
WTP	9596	Wikipedia does not use original research . 	0
WTP	9597	That source says nothing about them taking out the blues influence . 	0
WTP	9598	Regardless , I support talking about the First Vision in this article . 	0
WTP	9599	- 	0
WTP	9600	That may be something to add to the First Vision article , but it may be something for this article , I am not sure though . 	0
WTP	9601	I don ' t think it should be removed , but be part of the article . 	0
WTP	9602	Mormonism of today does not exist without the First Vision ; as such , it would seem to have a place in the article . 	0
WTP	9603	I disagree with your assessment that one cannot be legendary and mythical at the same time . 	0
WTP	9604	Thanks . 	0
WTP	9605	The article has undergone another tightening by Xandar and we have all hashed out all issues on this talk page reaching consensus . 	0
WTP	9606	All reference issues have been dealt with by substantial improvement from last FA . 	0
WTP	9607	Please list your reasons why so we can address them . 	0
WTP	9608	Does anyone think the article should not be renominated ? 	0
WTP	9609	Again , I am hoping that we can work this out . 	0
WTP	9610	It would also be helpful if you could supply your resources . 	0
WTP	9611	I would suggest that the place to verify the information as it pertains to Royal Succession against Burke ' s Peerage - it is the authority on the succession issues . 	1
WTP	9612	In your response on the First Lady talk page , you made a statement that you had no such proof to the affirm the statements that I included on the origins as they relate to Great Britian . 	0
WTP	9613	O^O , before we get into an edit war on the origins of First Lady , may I suggest that we try and work the issue through ourselves or submit the material for a request for comment . 	0
WTP	9614	But just bold didn ' t seem enough , so I used color as well . 	0
WTP	9615	I also decided it was too tough to distinguish between parts of the post , the headings / bullets , and the subheadings . 	0
WTP	9616	While in the process , I realized I could make the posts more concise , and thus merged them as per the topic on the noticeboards . 	0
WTP	9617	I changed the format due to Sceptre and another user here suggesting that the issues were not controversial . 	0
WTP	9618	- - 	0
WTP	9619	I don ' t mind removing the formatting , it was just a spur of the moment idea done for readability . 	0
WTP	9620	If you treat the entire strip as an urban area ( a very reasonable thing to do ) , it would rank about 513th on that list . 	0
WTP	9621	If you count Gaza as a state , it truly is one of the densest , but we ' re talking urban areas here . 	0
WTP	9622	Could you please provide a source for that claim ? 	0
WTP	9623	My data seem to disagree with that - see , for example , here , page 77 - Gaza is ranked 36th , and that ' s counting the Gaza city area , not the entire strip , yielding a much higher density of 16 , 450 / km2 . 	1
WTP	9624	Compared to other cities and urban areas around the world , there ' s nothing special about Gaza . 	1
WTP	9625	- 	0
WTP	9626	You might do well to bring the proposed changes here to discuss first , and then add . 	1
WTP	9627	I can ' t speak for Dynablaster , but as far as I ' m concerned , you seem to be in such a rush to add a handful of data and sources , which are meeting conflict . 	0
WTP	9628	- - 	0
WTP	9629	Otherwise , it starts to raise eyebrows , like you ' re pushing your own POV instead of paying attention to accuracy and flow . 	0
WTP	9630	The thing here in my view is that these need to be valid possibilities that have been conjectured by someone whose opinion is relevant ( for one example , a former White House protocol officer ) . 	0
WTP	9631	It bothers me because it ' s far too specific for this article . 	0
WTP	9632	On occasion , yes Hamas has said that , though they also have said they would accept a state within the Green line in exchange for a long term truce . 	0
WTP	9633	Im sure we could find a way to clarify the meaning of what it is they fight for . 	0
WTP	9634	But that is discussion that is best kept separate from determining how , or whether , to include the word " terrorist " . 	0
WTP	9635	Moving on , Lester Bangs hurls similar criticisms at their third album . 	0
WTP	9636	The review of their debut you mentioned complements Page , but pretty much shows dislike towards everything else about the band . 	0
WTP	9637	Zeppelin was certainly one of the most critically popular metal bands , but they certainly were met with negative criticism . 	0
WTP	9638	Grand Funk Railroad was even more reviled than Sabbath and was plenty bluesy . 	0
WTP	9639	You may be right about Deep Purple ' s critical status , though . ( 	0
WTP	9640	There ' s no need to have an image from a controversial ongoing war that is likely to cause edit wars between people who want or don ' t want the image for one reason or another . 	0
WTP	9641	I strongly suggest using an image from a war that didn ' t involve America ( the graves from the American civil war is enough ) and preferably one from long enough ago that it won ' t cause any edit disputes - the Mongol invasions for example . 	0
WTP	9642	I don ' t think it ' s a valid point that it ' s small - would it be okay to have a thumbnail of a detailed photograph of two people enthusiastically copulating on the sexual intercourse article if you couldn ' t see their genitalia in the thumbnail ? 	1
WTP	9643	Is " Burn " bluesier than " Children of the Grave " ? 	0
WTP	9644	How , honestly , were Deep Purple so much more blues-based than Sabbath in your eyes ? 	0
WTP	9645	In all honesty , as heavily flawed as it is , I ' d hardly say that AMG is any worse than the masses as far as music opinions go . 	0
WTP	9646	Is " Highway Star " bluesier than " Paranoid " ? 	0
WTP	9647	( 	0
WTP	9648	The Citizens Commission on Human Rights fails as a RS for this matter , as it is a Scientology front group , IOW a pseudoskeptical group pushing pseudoscientific ideas . 	1
WTP	9649	The very essence of what is involved in the proper understanding of pseudoscience and skepticism are being violated here . 	0
WTP	9650	When pseudoscientists are considered " skeptical " , then we are in the land of pseudoskepticism . 	0
WTP	9651	When believers in " pseudoscience " ( = fake science ) show " skepticism " of mainstream positions and science , they are often engaging in pseudoskepticism ( = fake skepticism ) . 	0
WTP	9652	That ' s what is understood by the terms , and when Scientology and other fringe groups and individuals criticize mainstream positions , they can ' t be trusted , and should definitely not be used as sources here . 	1
WTP	9653	That would be a total twisting of the idea behind this list . 	0
WTP	9654	It must not become a " list of topics characterized as pseudoscience by pseudoskeptical groups and individuals " . 	0
WTP	9655	That is not what the inclusion criteria specify , and since this is what ' s happening here , we need to strengthen the inclusion criteria so it doesn ' t happen again . 	0
WTP	9656	That doesn ' t mean that even Scientology might not have some legitimate criticims , but ( 1 ) they just can ' t be trusted on this matter , and ( 2 ) they don ' t qualify as a source according to our inclusion criteria . 	0
WTP	9657	If they have any legitimate criticisms , then it should be possible to find them in mainstream sources , not fringe sources . 	0
WTP	9658	Clear case of fuzzyness and of little value to this article . 	0
WTP	9659	That isnt fair or accurate . 	1
WTP	9660	It is not " so many " governments that consider Hamas a terrorist organization , in fact many , many more do not consider it a terrorist organization . 	0
WTP	9661	There is also much more on this page dealing with violent activities compared to their social programs . 	0
WTP	9662	For as many users who want to portray Hamas in a " good light " there are many more users who want to try and portray them in a " bad light " , and too few who just want to say who they are and what they do and not put their own spin on it . 	0
WTP	9663	I see no grounds for arguing against this view unless one has poor command of the English language ( or is a creationist ) . 	0
WTP	9664	I am one of many editors - not just Roland - who believe that this article must distinguish clearly between evolution as fact ( e . g . measurable changes in the the descendents of hawthorne flies ) versus evolution as theory ( a set of concepts for understanding how and why these changes are occuring , and why they are important ) . 	0
WTP	9665	Yes , facts are constituted through scientific consensus ( see Latour and Woolgar ´ s superb ethnography , Laboratory Life ) . 	0
WTP	9666	The reason for this apparent dispute is that Slicky is not using English very precisely . 	1
WTP	9667	Moreover , Slicky muddied the waters by naming General Relativity and Quantum Mechanics as facts . 	0
WTP	9668	But this is an inadequate ( necessary but insufficient ) definition of " fact " as it is true of paradigms as well . 	0
WTP	9669	They are theories or paradigms which themselves depend on certain facts . 	0
WTP	9670	they are not . 	0
WTP	9671	That both depend on scientific consensus does not make them the same , it only means they have ( at least ) one point of congruity . 	0
WTP	9672	Roland was quite right to point out that facts and theories are different . 	0
WTP	9673	Help ! 	0
WTP	9674	We need a better paragraph with references to support content . 	0
WTP	9675	I thought the priests education was spelled out in Canon Law and was uniform throughout the world but someone edited the paragraph to make it say what it now says and it is unreferenced . 	0
WTP	9676	Does anyone have a better paragraph they can put here to be a little more comprehensive ( but without using too many words ! ) . 	0
WTP	9677	I thought all priests had to go to the seminary . 	1
WTP	9678	I also dont know what " other approved institution " means . 	0
WTP	9679	Karanacs suggested we maybe expand a bit on what other countries require for priest education . 	0
WTP	9680	Candidates for the priesthood are also evaluated in terms of human , spiritual and pastoral formation . [ 119 ] The sacrament of Holy Orders is always conferred by a bishop through the laying-on of hands , following which the newly-ordained priest is formally clothed in his priestly vestments . [ 111 ] " I was wondering if anyone has any more information here . 	0
WTP	9681	Metal pre-NWOBHM had a sizable blues influence , and even after that . 	0
WTP	9682	Also , lack of a blues influence doesn ' t define metal , given metal emerged out of blues rock . 	1
WTP	9683	Simply put , the claim , by Montaignier , is that it is possible to get rid of the infection with a good immune system , and this , made by someone of the stature of Montaignier , deserves a mention , perhaps in the treatment section . 	0
WTP	9684	Whether his conclusions are correct or not , or shared by anyone else , needs to be contextualised , but claims such as these by Montagnier need to appear in the article . 	1
WTP	9685	It can be contextualised , countered by others , etc , but it must be mentioned . 	0
WTP	9686	Articles such as these often suffer from the conflict between , broadly , science and the humanities . 	1
WTP	9687	Whether he ' s going off the deep end or not in our opinion is not important , what ' s important is a good article that fully and accurately covers and the topic . 	0
WTP	9688	Montagnier is indisputably a reliable source himself , as one who is " generally regarded as trustworthy or authoritative in relation to the subject at hand " . 	0
WTP	9689	Some feel that only conclusions accepted in peer reviewed journals deserve a mention , others realise there ' s a much bigger picture . 	0
WTP	9690	I don ' t live my life based on what the media do or do not make a fuss about . 	0
WTP	9691	However I do update the GAP article as I want it to be accurate , is that not what we are all after ? 	0
WTP	9692	As long as the guidelines are followed ( which I do ) , then there is no issue . 	0
WTP	9693	GAP employs 160 , 000 , are they all suddenly not allowed to update this article ? 	0
WTP	9694	Wikipedia is about accuracy not a focus for attacks on the GAP organisation that are unfounded , or as the previous author suggests whitewashing . 	0
WTP	9695	It is widely reported in Israel it seems . 	1
WTP	9696	I am going to add a couple more Santa pictures from the Wikicommons . 	0
WTP	9697	Please discuss if you feel this is inappropriate . 	0
WTP	9698	I have removed the passage that you reinserted into the article on the American First Lady in which you state that a female President of the United States could choose to be her own First Lady . 	0
WTP	9699	Kid Rock and RATM are really more rap metal , and in their cases I think editor ' s opinion weighs pretty strongly . 	0
WTP	9700	Use of " nu metal " on System of a Down is dubious , though . 	1
WTP	9701	That of course , is sensitive enough terminology as to not state that they are or aren ' t " nu metal . " ( 	0
WTP	9702	I think if Wesley ' s really intent on including that bit , we can just compromise and say " some bands associated with nu metal , " which System of a Down inarguably were , or we wouldn ' t be having this conversation . 	0
WTP	9703	Until the investigation is closed , or Rihanna or her official spokesperson releases any statements , we should not be adding any new information based on the combined three principles above . 	1
WTP	9704	Any one who wants up-to-the-minute information should be looking to CNN , Los Angeles Times , or other news organization , not an encyclopedia . 	0
WTP	9705	I have met several older Muslim men who married Sephardic Jewish wives . 	0
WTP	9706	And I also believe acid rock should be in the box since it was the heaviest form of psychedelia . 	0
WTP	9707	Agreed , when the terms came out doesn ' t matter since the music had already been established . 	1
WTP	9708	Quoting Karl Popper , speaking on " Darwinism " the year after his book Unended Quest was first published in 1976 , a speech that was published verbatim in writing in 1978 : . . . . . 	0
WTP	9709	I should also reiterate that Popper was referring specifically to " testability " and " logical status " w . r . t . the concept of " natural selection " , never using the word " pseudoscience " in connection with " Darwinism " or " evolution " . 	0
WTP	9710	There ' s still important background missing . 	0
WTP	9711	This version is better , but I ' m still not 100% with it . 	1
WTP	9712	Disagree Billboard - hip hop / pop . 	0
WTP	9713	So , let ' s wait for the consensus . 	0
WTP	9714	MUCH better . - - 	0
WTP	9715	I much prefer the most recent version by 71 . 6 . 12 . 114 . 	1
WTP	9716	1 ) it doesn ' t use " haven " which conjures up images of the Warsaw ghetto , 2 ) it isn ' t tacked on to the end of the paragraph as an afterthought , and 3 ) it doesn ' t have the definition . 	0
WTP	9717	- 	0
WTP	9718	In reality , though , I ' m not Tznkai , because I don ' t know how to mediate half as well . 	0
WTP	9719	If only past discussions on this forum could have demonstrated such a civil level of incivility . 	0
WTP	9720	If Talv felt insulted , though , I ' m glad that Ronabop is willing to own up to making a mistake . 	0
WTP	9721	Ronabop ' s comment was snarky , but I didn ' t find it particularly uncivil , probably because I interpreted it as a generally sarcastic remark rather than a direct personal attack . 	1
WTP	9722	Specifically , I was reprimanding Somnobot ' s " quit whining " comment , which was patently uncivil , and Talv ' s " I can tell you have an agenda you ' re attempting to push " comment , which I found mildly , but inappropriately , accusatory in nature ( see WP : AGF ) . 	0
WTP	9723	Unomi , this WP : TALK page is for discussion of detailed properly sourced proposals for improving the article , not off-topic gossip . 	0
WTP	9724	Please focus your efforts accordingly . 	0
WTP	9725	. 	0
WTP	9726	Yeah , I ' m done here . 	0
WTP	9727	That was going to be my last reply . 	0
WTP	9728	- 	0
WTP	9729	( Do we include Scientology ? ) 	0
WTP	9730	See Thelema , Wicca , magic , Discordianism , Timothy Leary and probably several other topics . 	0
WTP	9731	This is incorrect , particulary since we have asked you repeatedly to back up your assertions with evidence and you have refused . 	1
WTP	9732	I don ' t know about Lonely Girl . 	0
WTP	9733	Since Moore seems rather obviously notable , we should mention influence on his work , and P seems important for that reason . 	0
WTP	9734	Alan Moore also gave young Aleister a cameo in From Hell ( he says so in the notes to one version ) , and Crowley probably inspired V ' s motto V . V . V . V . V . in V for Vendetta . 	0
WTP	9735	I didn ' t realize we removed Promethea . 	0
WTP	9736	I may not have time in the next few days . 	0
WTP	9737	But if you think the name makes sense with some fixing , please go ahead and fix the section . 	0
WTP	9738	I could see including more of his posthumous influence in the article . 	0
WTP	9739	Mintrick also wanted to change the name of the section to " Legacy " , saying we can include more of Crowley ' s actual legacy . 	0
WTP	9740	I vote to keep the sentence . 	1
WTP	9741	+ 	0
WTP	9742	I don ' t see anything wrong with " non-heterosexual " ; it describes LGBT perfectly , and this is spozed to be an encyclopedia , after all , no ? 	1
WTP	9743	So nothing wrong with technical here . 	0
WTP	9744	. . . no points and no references = no argument . 	0
WTP	9745	After considering the sentence everyone is discussing about removing in the lead , I think it really fits and ties up well the sentences that precede it . 	0
WTP	9746	Removing it will leave a hole in logic and prevent the reader from knowing a key detail about what the church thinks about itself . 	0
WTP	9747	Any artist can place anywhere on any chart as long as they have enough music components in a particle song that would involve that charts primary genre . 	0
WTP	9748	The musical style section of this article explains her genres through a number of sources . 	0
WTP	9749	First , citations for the infobox aren ' t nessecary . 	0
WTP	9750	Second , billboard is referencing where she places on their charts . 	0
WTP	9751	i can agree that whatever is agreed upon here in this semi protected article will be the rule for all other articles . 	0
WTP	9752	You can call it whtever you want . 	0
WTP	9753	skepticism , questioning . 	0
WTP	9754	truth is , that he made the statement and that it can logicly be described as claiming the prevoious claim that the holocaust happened as commonly believed it did , is false . 	0
WTP	9755	he did never ever accept the truth about the holocaust but simply said he does not deny it . im sorry but simply stateing " i dont deny " after clearly denying it is not enough . 	1
WTP	9756	at least on one occasion , an interview you are familiar with , when confronted with the idea that a genocide of jews happened he circumvated the subject and refrained from calling the holocaust a genocide or even relate to the claim it was a genocide . 	0
WTP	9757	i can not accept that this counters his original denial . 	0
WTP	9758	i say again . 	0
WTP	9759	lets hold and see what older and wiser have to say . 	0
WTP	9760	— Maggot 	0
WTP	9761	Until you can provide a counter citation , please do not remove content . 	0
WTP	9762	What input I can offer — since 	0
WTP	9763	He is a famous controversial priest which can be easily known by googling his name or reading his wikipedia page . 	0
WTP	9764	See Talk : List of pseudoscientific theories / Archive 12 . 	0
WTP	9765	There was a very broad consensus to change the article title which expanded the inclusion criteria . 	1
WTP	9766	I welcome the NPOV tag , until the opinions of all notable persons / organizations are allowed to be included and all opinions / statements are properly attributed in-text . 	0
WTP	9767	Calling thm th " main " characters was one way , or we could use the word " principal " - but it isn ' t the word that matters , it is the distinction that matters . 	0
WTP	9768	Copyright shouldn ' t be a problem here - - it ' s quite clearly fair use . 	1
WTP	9769	Be that as it may , th principal characters are Stan , kyle , Cartman , and Kenny . 	0
WTP	9770	I do not know why you single out Butters . 	0
WTP	9771	- - 	0
WTP	9772	I ' d also point out that half of everything these days is being nicknamed " Obama ' s Katrina , " such as the earthquake in Haiti . 	0
WTP	9773	The only reason this page needs to even mention that some people dispute the link is because those people are so vocal ; this is appropriately covered in the section on AIDS denialism . 	0
WTP	9774	Putting all those caveats in the lead only places unwarranted doubt in our readers ' minds . 	1
WTP	9775	As Emw says , the notion that HIV causes AIDS is supported by overwhelming amounts of evidence and is not disputed within legitimate scientific literature . 	0
WTP	9776	It ' s only " unproven " to the extent that any empirical claim will always remain formally unproven ( see Falsifiability ) ; to label it as such in the lead only places undue weight on an extreme minority viewpoint , even when the medical consensus is still acknowledged . 	0
WTP	9777	The other material added by Neuromancer seems to be unnecessary , as there are better sources already cited in the Origin and Discovery sections . 	1
